"","Gene","SYMBOL","ENTREZID","KKU055","KKU055_V1","KKU055_V2"
"11186","ENSG00000164163","ABCE1","6059",92.54361,76.365189,76.309439
"11187","ENSG00000164164","OTUD4","54726",18.327491,15.205109,16.841363
"11188","ENSG00000164167","LSM6","11157",45.67051,30.629598,32.519309
"11189","ENSG00000164168","TMEM184C","55751",12.487843,10.291936,9.11787
"11190","ENSG00000164169","PRMT9","90826",3.392003,2.92243,3.030706
"11191","ENSG00000164171","ITGA2","3673",1.937016,3.170826,2.997482
"11192","ENSG00000164172","MOCS2","4338",35.331021,26.801381,28.415813
"11195","ENSG00000164180","TMEM161B","153396",5.440345,7.668324,7.925276
"11196","ENSG00000164181","ELOVL7","79993",3.924298,6.573208,6.17807
"11197","ENSG00000164182","NDUFAF2","91942",72.820636,59.378563,60.976638
"11199","ENSG00000164187","LMBRD2","92255",3.38005,5.091048,5.004259
"11201","ENSG00000164190","NIPBL","25836",11.325634,10.527898,9.730528
"11202","ENSG00000164197","RNF180","285671",0.32113,0.232113,0.481895
"11203","ENSG00000164199","ADGRV1","84059",1.83686,2.18763,2.879692
"11204","ENSG00000164209","SLC25A46","91137",10.685655,12.098307,11.68983
"11205","ENSG00000164211","STARD4","134429",20.9058,42.605806,33.841843
"11206","ENSG00000164219","PGGT1B","5229",7.657552,3.635943,7.395149
"11207","ENSG00000164220","F2RL2","2151",0.360371,0.403635,0.597089
"11208","ENSG00000164221","CCDC112","153733",6.379565,4.633403,8.360657
"11209","ENSG00000164236","ANKRD33B","651746",0.799194,1.958904,1.432372
"11210","ENSG00000164237","CMBL","134147",18.647363,24.218198,21.493531
"11211","ENSG00000164241","C5orf63","401207",4.145565,7.458386,5.928984
"11212","ENSG00000164244","PRRC1","133619",42.167538,45.481561,53.875664
"11213","ENSG00000164251","F2RL1","2150",1.582057,5.678043,5.150045
"11214","ENSG00000164252","AGGF1","55109",13.164177,12.982242,12.801484
"11215","ENSG00000164253","WDR41","55255",16.118377,16.484412,16.965088
"11217","ENSG00000164258","NDUFS4","4724",62.459499,42.726227,51.605051
"11218","ENSG00000164265","SCGB3A2","117156",1.126439,2.246738,2.079947
"11222","ENSG00000164284","GRPEL2","134266",13.378943,12.431426,11.576715
"11223","ENSG00000164287","CDC20B","166979",0,0.643575,0.129752
"11224","ENSG00000164291","ARSK","153642",2.103864,2.84621,2.264001
"11225","ENSG00000164292","RHOBTB3","22836",5.720905,7.503409,11.750755
"11226","ENSG00000164294","GPX8","493869",37.30417,31.488384,36.213315
"11227","ENSG00000164296","TIGD6","81789",2.520737,2.127007,2.339632
"11229","ENSG00000164300","SERINC5","256987",12.841909,11.695036,11.194541
"11230","ENSG00000164303","ENPP6","133121",0.127977,1.377323,0.918837
"11231","ENSG00000164304","CAGE1","285782",0.058933,0.026265,0.06453
"11232","ENSG00000164305","CASP3","836",29.126051,25.935364,22.893569
"11233","ENSG00000164306","PRIMPOL","201973",8.68052,13.360812,7.305646
"11234","ENSG00000164307","ERAP1","51752",3.310538,2.234817,3.171319
"11235","ENSG00000164308","ERAP2","64167",11.851334,10.030513,8.508147
"11236","ENSG00000164309","CMYA5","202333",0.12354,0.148614,0.043066
"11237","ENSG00000164318","EGFLAM","133584",0.127047,0.303905,0.283842
"11238","ENSG00000164323","CFAP97","57587",16.541102,14.466235,17.176512
"11241","ENSG00000164327","RICTOR","253260",4.271441,3.757029,4.242044
"11242","ENSG00000164329","TENT2","167153",17.274466,21.481894,19.487909
"11243","ENSG00000164330","EBF1","1879",0.296512,0.939801,0.604556
"11244","ENSG00000164331","ANKRA2","57763",3.789901,2.234187,4.297538
"11245","ENSG00000164332","UBLCP1","134510",17.870007,24.062061,22.149196
"11247","ENSG00000164338","UTP15","84135",23.136157,16.466844,16.16628
"11248","ENSG00000164342","TLR3","7098",1.914494,3.752631,4.376744
"11249","ENSG00000164344","KLKB1","3818",0,0.140287,0.104925
"11250","ENSG00000164346","NSA2","10412",77.788596,61.436612,74.235229
"11251","ENSG00000164347","GFM2","84340",22.592169,27.356134,28.016419
"11252","ENSG00000164362","TERT","7015",0.168699,0.869152,0.100758
"11254","ENSG00000164366","CCDC127","133957",3.542863,3.243163,3.525013
"11255","ENSG00000164379","FOXQ1","94234",0.163648,0,0.131665
"11257","ENSG00000164398","ACSL6","23305",0.307255,0.431387,0.471559
"11260","ENSG00000164402","SEPTIN8","23176",12.463552,30.263193,25.250598
"11261","ENSG00000164403","SHROOM1","134549",8.575779,4.509623,3.151613
"11262","ENSG00000164404","GDF9","2661",0.784628,1.267894,0.589894
"11263","ENSG00000164405","UQCRQ","27089",620.062501,542.424532,500.931747
"11264","ENSG00000164406","LEAP2","116842",2.078347,1.759369,0.820761
"11266","ENSG00000164414","SLC35A1","10559",10.783519,12.500178,13.362773
"11267","ENSG00000164418","GRIK2","2898",0,0.155995,0.219232
"11268","ENSG00000164430","CGAS","115004",6.016806,11.757196,10.338186
"11271","ENSG00000164440","TXLNB","167838",0.104758,0.074999,0.289086
"11272","ENSG00000164442","CITED2","10370",161.634352,271.556818,257.516646
"11275","ENSG00000164463","CREBRF","153222",1.667783,0.715443,0.762076
"11276","ENSG00000164465","DCBLD1","285761",5.522242,5.561011,4.21455
"11277","ENSG00000164466","SFXN1","94081",75.041517,73.0181,69.594552
"11278","ENSG00000164483","SAMD3","154075",0,0.056896,0.350551
"11281","ENSG00000164488","DACT2","168002",1.326766,1.858614,1.188513
"11282","ENSG00000164494","PDSS2","57107",6.604284,9.353236,8.535379
"11284","ENSG00000164506","STXBP5","134957",5.261215,6.120744,4.409279
"11291","ENSG00000164535","DAGLB","221955",12.13579,11.75638,9.803344
"11292","ENSG00000164542","MATCAP2","23366",13.605925,19.489453,20.421523
"11293","ENSG00000164543","STK17A","9263",10.438752,10.280148,10.013688
"11294","ENSG00000164548","TRA2A","29896",112.646632,86.989663,84.750687
"11295","ENSG00000164556","FAM183BP","340286",0,0.050178,0.120893
"11296","ENSG00000164574","GALNT10","55568",10.392785,12.219466,12.507809
"11297","ENSG00000164576","SAP30L","79685",28.960377,24.501116,25.286711
"11298","ENSG00000164587","RPS14","6208",2152.817496,2185.642866,2167.982481
"11300","ENSG00000164591","MYOZ3","91977",0.189802,0.133289,0.084871
"11303","ENSG00000164603","BMT2","154743",2.799607,3.602346,3.881287
"11304","ENSG00000164604","GPR85","54329",0.400679,0.545314,0.555312
"11305","ENSG00000164609","SLU7","10569",27.828556,35.583985,34.172617
"11306","ENSG00000164610","RP9","6100",29.138781,22.482304,27.286685
"11307","ENSG00000164611","PTTG1","9232",180.321289,375.302518,382.23237
"11308","ENSG00000164615","CAMLG","819",24.619882,32.683208,29.214905
"11311","ENSG00000164620","RELL2","285613",5.305734,9.495882,11.007198
"11312","ENSG00000164626","KCNK5","8645",2.383422,2.985832,2.490539
"11313","ENSG00000164627","KIF6","221458",2.305934,3.098643,3.999458
"11314","ENSG00000164631","ZNF12","7559",16.866382,21.93903,23.276056
"11315","ENSG00000164638","SLC29A4","222962",3.751764,20.8037,19.732365
"11317","ENSG00000164647","STEAP1","26872",5.388822,13.963472,12.386704
"11318","ENSG00000164649","CDCA7L","55536",53.723361,43.891759,42.212131
"11319","ENSG00000164651","SP8","221833",0.108314,0.383487,0.4344
"11320","ENSG00000164654","MIOS","54468",23.824403,20.365479,17.466934
"11321","ENSG00000164659","ELAPOR2","222223",1.980451,4.29913,4.206683
"11322","ENSG00000164663","USP49","25862",1.60339,1.481942,2.064198
"11324","ENSG00000164674","SYTL3","94120",0.62328,0.891523,0.766297
"11325","ENSG00000164675","IQUB","154865",0.07655,0.352814,0.255709
"11326","ENSG00000164683","HEY1","23462",0.791661,3.974632,2.546187
"11327","ENSG00000164684","ZNF704","619279",1.787938,3.411812,3.89639
"11328","ENSG00000164687","FABP5","2171",250.716754,176.983484,182.400273
"11329","ENSG00000164690","SHH","6469",0.42539,1.226046,1.610453
"11331","ENSG00000164692","COL1A2","1278",485.133256,698.116622,659.281883
"11333","ENSG00000164695","CHMP4C","92421",13.636603,12.113718,12.244159
"11334","ENSG00000164707","SLC13A4","26266",0.045844,0.009739,0.179848
"11336","ENSG00000164713","BRI3","25798",116.747878,106.873359,102.672953
"11337","ENSG00000164715","LMTK2","22853",8.958287,10.02145,9.600667
"11342","ENSG00000164741","DLC1","10395",12.517266,16.88274,12.721432
"11343","ENSG00000164742","ADCY1","107",5.505419,2.905954,3.705105
"11346","ENSG00000164746","C7orf57","136288",0,0.299045,0.210134
"11347","ENSG00000164749","HNF4G","3174",3.636276,4.258132,2.654137
"11348","ENSG00000164751","PEX2","5828",39.695428,39.985838,40.580509
"11349","ENSG00000164754","RAD21","5885",137.66341,117.265673,115.913341
"11350","ENSG00000164756","SLC30A8","169026",0,0.027062,0.095548
"11351","ENSG00000164758","MED30","90390",17.538455,21.506461,17.525374
"11352","ENSG00000164761","TNFRSF11B","4982",13.812158,22.189498,21.767733
"11353","ENSG00000164764","SBSPON","157869",0.117405,0.47043,0.393061
"11354","ENSG00000164776","PHKG1","5260",0.832752,1.3176,0.539241
"11355","ENSG00000164778","EN2","2020",1.735627,2.684188,2.896997
"11356","ENSG00000164794","KCNV1","27012",0.020029,0.040156,0.040307
"11357","ENSG00000164796","CSMD3","114788",0,0.057311,0.235556
"11358","ENSG00000164808","SPIDR","23514",49.461076,42.555818,33.905546
"11359","ENSG00000164815","ORC5","5001",37.079618,37.292935,38.520425
"11361","ENSG00000164818","DNAAF5","54919",70.143634,61.383255,73.548889
"11364","ENSG00000164823","OSGIN2","734",28.585256,38.788836,39.745841
"11366","ENSG00000164828","SUN1","23353",57.667428,73.204179,59.973356
"11367","ENSG00000164830","OXR1","55074",15.581398,19.652854,17.294954
"11368","ENSG00000164841","TMEM74","157753",0.361588,1.312823,1.708702
"11370","ENSG00000164849","GPR146","115330",0.921617,0.235625,0.269801
"11371","ENSG00000164850","GPER1","2852",0.687013,0.207149,0.340466
"11373","ENSG00000164855","TMEM184A","202915",2.75949,1.204709,2.258009
"11374","ENSG00000164867","NOS3","4846",19.572869,17.064264,14.873215
"11376","ENSG00000164877","MICALL2","79778",18.093822,12.678926,9.776208
"11378","ENSG00000164880","INTS1","26173",45.962487,47.011911,49.023075
"11379","ENSG00000164885","CDK5","1020",13.844461,27.280756,26.648182
"11380","ENSG00000164889","SLC4A2","6522",188.919562,204.126124,191.411188
"11382","ENSG00000164896","FASTK","10922",54.737485,61.771232,51.528376
"11383","ENSG00000164897","TMUB1","83590",70.521224,86.707924,82.775333
"11384","ENSG00000164898","FMC1","154791",16.101348,14.914783,13.454188
"11386","ENSG00000164902","PHAX","51808",90.852743,103.098295,88.239343
"11387","ENSG00000164904","ALDH7A1","501",219.984292,196.792626,196.591301
"11388","ENSG00000164916","FOXK1","221937",14.469039,13.549621,13.619869
"11389","ENSG00000164919","COX6C","1345",436.881421,511.717937,548.927225
"11390","ENSG00000164920","OSR2","116039",11.215992,10.682561,10.382406
"11391","ENSG00000164924","YWHAZ","7534",717.348337,644.360505,639.881835
"11392","ENSG00000164929","BAALC","79870",0,0.690448,0.185114
"11393","ENSG00000164930","FZD6","8323",14.775864,15.750519,16.698964
"11394","ENSG00000164932","CTHRC1","115908",2.508228,8.47392,8.004654
"11395","ENSG00000164933","SLC25A32","81034",31.532409,27.122033,31.960684
"11396","ENSG00000164934","DCAF13","25879",76.854273,71.585854,76.639724
"11398","ENSG00000164938","TP53INP1","94241",1.665172,3.713319,3.163638
"11399","ENSG00000164941","INTS8","55656",39.007337,73.431066,67.768822
"11400","ENSG00000164944","VIRMA","25962",28.771069,28.760175,28.668587
"11402","ENSG00000164949","GEM","2669",1.040559,4.777821,6.67543
"11403","ENSG00000164951","PDP1","54704",225.197627,237.152657,238.679336
"11404","ENSG00000164953","TMEM67","91147",38.374815,62.198707,70.251338
"11405","ENSG00000164961","WASHC5","9897",31.411008,30.482166,26.20062
"11406","ENSG00000164967","RPP25L","138716",18.94114,17.093168,17.321293
"11407","ENSG00000164970","FAM219A","203259",15.457514,20.853893,20.130698
"11408","ENSG00000164972","SPMIP6","84688",0,0.673764,0.394969
"11409","ENSG00000164975","SNAPC3","6619",12.124633,14.653172,14.639281
"11410","ENSG00000164976","MYORG","57462",1.933939,6.91393,6.716038
"11411","ENSG00000164978","NUDT2","318",26.261652,19.376794,24.54317
"11412","ENSG00000164983","TMEM65","157378",3.4389,3.924517,4.171015
"11413","ENSG00000164985","PSIP1","11168",116.122733,101.419301,88.008388
"11414","ENSG00000164989","CCDC171","203238",2.026311,0.865425,1.277043
"11415","ENSG00000165006","UBAP1","51271",21.49106,15.563209,14.883255
"11416","ENSG00000165023","DIRAS2","54769",9.167987,10.918169,10.103508
"11417","ENSG00000165025","SYK","6850",5.804271,3.38586,3.769998
"11418","ENSG00000165028","NIPSNAP3B","55335",2.42686,1.612728,1.317197
"11419","ENSG00000165029","ABCA1","19",0.611786,0.725429,1.143871
"11420","ENSG00000165030","NFIL3","4783",1.83625,2.72249,2.954514
"11421","ENSG00000165046","LETM2","137994",2.763739,4.720914,5.832969
"11422","ENSG00000165055","METTL2B","55798",59.474299,55.803468,54.748604
"11424","ENSG00000165060","FXN","2395",26.424581,18.436182,16.001215
"11431","ENSG00000165084","C8orf34","116328",0.034295,0.134923,0
"11433","ENSG00000165092","ALDH1A1","216",1.233857,3.695551,2.598389
"11434","ENSG00000165097","KDM1B","221656",15.378679,23.282109,23.502026
"11435","ENSG00000165102","HGSNAT","138050",20.037759,16.210808,14.040209
"11436","ENSG00000165105","RASEF","158158",11.939225,14.351166,12.139254
"11437","ENSG00000165113","GKAP1","80318",5.442555,6.400765,5.460806
"11438","ENSG00000165115","KIF27","55582",2.0651,3.389063,2.678279
"11439","ENSG00000165118","QNG1","84267",15.702827,20.274686,22.536931
"11440","ENSG00000165119","HNRNPK","3190",539.739673,411.632654,428.346904
"11446","ENSG00000165138","ANKS6","203286",12.621124,10.378634,11.653644
"11447","ENSG00000165140","FBP1","2203",0.611639,2.344504,0.849579
"11448","ENSG00000165152","PGAP4","84302",8.740009,8.827375,8.378716
"11449","ENSG00000165156","ZHX1","11244",27.836626,20.723515,25.119911
"11450","ENSG00000165164","CFAP47","286464",0,0.184354,0.318908
"11451","ENSG00000165168","CYBB","1536",0.215037,0.016579,0.093192
"11452","ENSG00000165169","DYNLT3","6990",26.670108,28.858321,31.830117
"11453","ENSG00000165171","METTL27","155368",1.132263,5.192999,3.233723
"11454","ENSG00000165175","MID1IP1","58526",38.025853,43.168833,34.151833
"11456","ENSG00000165181","SHOC1","158401",0,0.015313,0.061482
"11457","ENSG00000165182","CXorf58","254158",0.17947,2.036298,1.082681
"11458","ENSG00000165185","KIAA1958","158405",4.71457,4.932797,4.770517
"11459","ENSG00000165186","PTCHD1","139411",0.205209,0.526727,0.096704
"11462","ENSG00000165194","PCDH19","57526",0.078909,0.509865,0.359533
"11463","ENSG00000165195","PIGA","5277",12.056656,12.915618,13.792749
"11464","ENSG00000165197","VEGFD","2277",0.385022,0.113333,0.121352
"11467","ENSG00000165209","STRBP","55342",24.816414,27.486781,26.014551
"11468","ENSG00000165215","CLDN3","1365",3.619694,4.9413,5.926239
"11469","ENSG00000165219","GAPVD1","26130",22.870426,26.352734,23.499994
"11470","ENSG00000165233","CARD19","84270",50.116519,86.064682,73.510969
"11471","ENSG00000165238","WNK2","65268",7.129371,9.950022,10.726272
"11472","ENSG00000165240","ATP7A","538",2.937855,6.753503,8.430607
"11473","ENSG00000165244","ZNF367","195828",5.199062,5.23031,5.509664
"11475","ENSG00000165259","HDX","139324",5.541845,5.630339,5.958094
"11476","ENSG00000165264","NDUFB6","4712",29.256929,34.29002,32.517097
"11477","ENSG00000165269","AQP7","364",0.72443,0.765947,0.838895
"11478","ENSG00000165271","NOL6","65083",27.792636,21.064395,20.635732
"11479","ENSG00000165272","AQP3","360",0.083147,0.31206,0.73573
"11480","ENSG00000165275","TRMT10B","158234",3.870296,4.931958,3.73038
"11481","ENSG00000165280","VCP","7415",199.036393,175.504275,176.52406
"11482","ENSG00000165282","PIGO","84720",11.412386,8.425205,9.190047
"11483","ENSG00000165283","STOML2","30968",161.912804,138.87016,139.777811
"11484","ENSG00000165288","BRWD3","254065",14.185438,18.830996,22.499939
